barcode,name,cost,sell
5287000363525,نستلة روكوكو 40غ Rococo,215,250
165300300380009,حمص مكسيكي 25كغم نورس,3080,3500
5285009760369,نستلة سينس 40غ sense,215,250
165300300380008,فاصوليا مصري 25كغم خوش,1920,3000
8698995514477,دبس رمان 925غ نورس,1541,2000
5287000363815,نستلة دوماكس 42غ domax,215,250
8698995512725,لوبيا حمراء 500غ نورس,1275,1500
5285009761045,سناك بيك 33غ snack مشكل,215,250
8698995511384,باقلاء 500غ نورس,1250,1500
8698995511964,حمص مكسيكي 500غ نورس,1725,2000
8698995512244,فاصوليا 500غ نورس,1700,2000
8698995511452,سمسم ابيض 500غ نورس,2500,2750
5285009760314,ويفر بيك 40غ bigm مشكل,215,250
8698995513470,سكر ابيض 5كغم نورس,6400,7000
8698995510745,جريش 5كغم نورس,4900,5500
8698995513128,برغل وسط 5كغم نورس,4900,5500
8698995513159,برغل ناعم 5كغم نورس,4900,5500
8698995513142,برغل خشن 5كغم نورس,4900,5500
8698995513135,برغل وسط بالشعريه 5كغم نورس,4900,5500
8698995517560,فاصوليا بيضاء 5كغم نورس,15400,16000
8698995513104,برغل خشن 10كغم نورس,9300,10000
4710085208692,قهوة باردة 240غ iced coffee مستر براون مشكل,906,1000
8698995513098,برغل وسط بالشعريه 10كغم نورس,9300,10000
8698995511889,برغل خشن 700غ نورس,825,1000
8698995513197,برغل بالشعريه 700غ نورس,825,1000
8698995511261,شعريه نورس 4كغم كيس,4000,4250
8698995511186,شعريه نورس 2كغم  كيس,2000,2500
8690997082022,موطا بونارت 25غ bonart سنافر,219,250
4605142020495,بسكت 40غ uyao,218,500
8680201451850,شوكلاتة دبي 51غ  chocolate dubai,916,1250
4605142051239,50غ jolly joe مربع,890,1250
4605142051246,55غ joe,468,750
165300300380007,كبة اقراص كبيرخيرات دار السلام,1100,1250
4605142045306,40 غ step mix,431,500
4823116817647,فخذ عرموطي 900غ كواليكو مجمد,2833,3000
4605142033471,65غ super step,431,500
4605142031293,50غ step,450,500
6291003081934,بسكت هبي بريك 13غ happy break,109,125
9780741079626,لحم مثروم الامير صغير,875,1000
6291003000157,بسكت 560غ digestive,1750,2000
8680782921162,صدر دجاج هلال 700غ مجمد فلين,3500,3750
6260101403979,جلي شيبا كرز 60غ shiba,218,250
4820107359957,دجاج كواليكو 1300كغم مجمد,4210,5000
16300380006,جبنة بالقشطة مربع 70غ ايراني,172,250
6260687302819,جبن مثلث جبنة مطبوخه مسدمر صباح 100غ,333,500
62607600661,جبنة بالكريم بلم 200غ ايراني ازرق,396,750
1650380004,عود ماسحه عادي جوزي,270,750
6260460700122,معجون طماطم جينو كبير 800غ,1646,2000
6262754000628,معجون طماطم  طبيعت 800غ,1208,1500
6247768901239,شربت كسب مشكل 250 مل,87,125
6262577500190,بسكت ستاك 60غ,75,125
6261149093245,بسكت خروف 50غ,167,250
787979161764,حليب مجفف كامل الدسم كيس المائدة المدهش 150غ,500,750
6262780300259,طرشي زجاجي 800غ خلود kholod,833,1250
6260555004043,مربى جزر تامينا 600غ tamina زجاجي,750,1000
6260555000854,مربى جزر تامينا 285غ مربا هويج tamina زجاجي,417,750
6947799200034,خميرة جافة فعالة 70غ tailong,317,500
162510174470110,تمور عراقية مبخرة ومنقاة تمور الضياء,450,500
8680805287183,خل تفاح هانا 500غ hana,917,1000
6269161900527,كيك GAT ROLLING CARKE,154,250
6263588701477,كيك ديلاي DilaY سفنجي,154,250
8697713836556,تايت نورسن 9كغم Nursen,9750,10250
6211250103012,شامبو تاج عنبر 400مل,3292,3750
8694302543208,زيتون اخضر الارز معلب 200غ,458,750
8680145680040,زيتون اسود شرائح 370غ تركي معدني,875,1000
8680145680583,زيتون اسود شرائح 300غ معدني تركي,833,1000
9680209431235,دهن نورسن 5لتر قلي تنكه,10350,11000
8906052898102,قهوه برازيليه 90غ Rawand,1500,1750
254582354,دبس دمعه الشام كبير,2208,2500
6437680412467,دبس دمعه الشام وسط,1125,1500
6254000139077,دبس الينبوع 700غ علبه,1667,2000
8694587101223,صودا 40غ Kent,158,250
8694587133002,كيك جاهز جوز الهند 400غ باكيت,2104,2500
8694587110645,خليط بودر كريم كراميل 71غ,500,750
6281105121065,تمن اريز 9كغ areez,1847,2000
8694587110287,كريم شانتيه 150غ مشكل Kent,1146,1500
6250017413629,ديتول الفعال 1لتر مركز,3166,3500
6250090909095,جل الفعال 500مل بلاستك,855,1000
8906113910583,معجون التمر الهندي الطازج 350غ كيس,813,1000
8697404262534,زيتون اسود بدون بذر الطازج الذهبي 370غ,1072,1500
8680805281938,خل تفاح 500مل الطازج الذهبي,791,1000
8680805281945,خل ابيض 500مل الطازج الذهبي,791,1000
8681820101393,حمص بالطحينه 400غ الطازج معدني,802,1000
8681820101423,بازلاء بالجزر 400غ الطازج معدني,625,1000
6974975770074,فطر مقطع الطازج الذهبي 370غ معدني,520,750
6974975770067,فطر كامل الطازج الذهبي 370غ معدني,875,1000
8681451515118,جلي حبل مشكل toybox,209,250
8691066504230,بسكويت 128غ مشكل wafer master,679,750
8681451510014,جوكو ستيك 54غ toybox,796,1000
8681451521812,كرة المفاجأت 4 قطع toybox,1653,1750
8681451521614,بيض ماكس 20غ toybox,465,500
8683717472593,جبس Master Nut  60g,919,1250
8691066261720,هاي هاي عائلي 8 قطعه كراميل 160غ hay hay,1454,1750
9556121025848,جوليز اوت 210غ اصفر oat le-mond,2600,3000
8683420500484,نكه وعطر الشاي الطباخ 100غ معدني,3300,3750
8682538176642,مسحوق مرق الدجاج الطباخ 20*10غ,812,1000
8682538173078,قهوه جاهزه الطباخ 100غ كلاسيكيه,2333,2500
8683420536605,كاستر بالكاكاو الطباخ 75غ باكيت,541,750
8683420540138,ملح خشن الطباخ 1.5كغم كيس,750,1000
8683420504994,قهوه قزوان الطبيعيه الطباخ 250غ,3250,3750
8683420505021,قهوه البك العثمانيه الطباخ 250غ,3250,3750
8683420542019,دبس الرمان المركز روعه بغداد 700مل,750,1000
8683420542002,حامض الليمون روعه بغداد 1لتر,458,750
9277013114883,صلصه الاجنحه 570غ الطباخ,875,1000
8682538174655,قهوه جكليتيه محلى الكباخ 220غ كيس,2333,2750
9277013116405,خل ابيض الطباخ زجاجي 500مل,916,1250
8682538173054,قهوه جاهزه 50غ الطباخ كلاسيكيه,1194,1500
9277013114852,عنبه كبير الطباخ 570غ بطل,854,1000
277013112642,راشي الطباخ 1كيلو علبه,5667,6250
9277013114784,صلصه اجنحه 50الطباخ 350غ بطل,750,1000
8683420538845,دبس التمر 450غ الطباخ علبه معدني,1000,1500
8683420536575,محلبيه بالحليب 125غ الطباخ,666,1000
8683420504253,رقائق الذره بالكاكاو 250غ الطباخ,1416,2000
8683420501979,مربى جزر بغداد 380غ زجاجي,1000,1500
9277013107212,خليط عجينه سوبر بيتزا الطباخ 500غ,1333,1500
8683420536476,كاكاو باودر الطباخ 75غ,1208,1500
8683420536414,سمسم ابيض الطباخ 150غ,1083,1500
8683420536018,نشا دقيق ذره صافي الطباخ 175غ,625,1000
8683420536025,ليمون دوزي الطباخ باكيت 200غ,812,1000
6212201352510,ببسي بطل 500مل,400,500
8690526004679,كعك كونك 32غ gong,425,500
8690526083186,بسكويت بالكاكاو والكريم 91غ nero,612,750
8690526023427,بسكويت موزاييك 100غ tutku,612,750
6253504117628,تايت روكسول 3كغ ROXOL,6125,6750
6214581401017,نستل kagi مشكل قهوه وبندق,201,250
750122819454,عصير هيرين 330مل باكيت مشكل,208,250
6972564412626,زيت شعر توب ليزر باكيت,1222,1500
8690661089951,نوتيلا 200غ علبه زجاجي deluxe مشكل,834,1000
6261747304033,دبس شيره خرمان علبه ايراني,1000,2000
5281010631131,شربت دارينا برتقال 12*1لتر باكيت,225,250
813529628309,فازلين مع فيتامين اي nitro,1583,1750
8690547101012,كاكاو كنتون باكيت 100غ kenton,791,1000
6294002411795,شوفان  ابيض 400غ هيرمان,1458,1750
6974975770661,فطر الدار  مقطع 370غ,875,1000
162510174470108,طرشي الشيخ علبة كبيرة,778,1500
162510174470107,طرشي الشيخ علبة صغير,584,1000
6281100321590,عصير ميزو 292مل زجاجي,408,500
7427306965605,عصير نادر زجاجي 250مل,375,500
6337101664850,حليب نادر 125مل باكيت مشكل,187,250
6337101586954,عصير برتقال 250مل ربيع باكيت مشكل,208,250
6253807660562,شراب برتقال 330مل diamond,218,500
6003491003450,تمر مريم 50غ باكيت,2166,2500
6251089002759,شراب ترابي 250مل زجاجي,416,500
6251089005781,شراب عنب 330مل داليا,375,500
6251089005774,شراب برتقال 330مل داليا,375,500
8697449020779,نوكه علبه حديد 320غ PICKY BARS,3750,4500
8681967461275,كاكاو علبه حديد 400غ BONATE,3750,4500
8690504111474,بسكت اولكر 113غ ulker,1050,1250
0162510174470105,كيك سوسرول 60غ mofid,154,250
8699969226938,سماق احمر مطحون الشافي باكيت,600,1000
633710171366,عصير time 330ml مشكل,366,500
6251089002568,شراب خوخ داليا dalya 180ml,221,250
8681407014498,قاصر مركز 810غ SOR,1208,1500
8681407015730,مسحوق الغسول العادي اللافندر 3كغ SOR,4125,5000
8681407015716,مسحوق الغسول العادي بالورد 3كغ SOR,4125,5000
8681407014313,مسحوق الغسيل العادي  10كغ SOR بنفسجي,13000,15000
8681407014290,مسحوق الغسيل العادي 10كغ SOR,13000,15000
8681407016768,سائل غسيل الملابس للملابس السوداء 3لتر SOR,5000,6000
8681407016720,سائل غسيل الملابس للملابس الحساسة 3لتر SOR,5000,6000
8681407016744,سائل غسيل الملابس للملابس الملونة 3لتر SOR,5000,6000
8681407000576,لحم سمك التونة بالزيت النباتي160غ زير,1416,1750
8697422630728,ملح الطعام باليود 750غ زير,375,500
8697422637628,زيتون مقطع تنكه 400غ زير,1083,1250
8681407000163,زيتون اسود تنكه 430 غ  زير,1020,1250
8681407019936,فاصوليا 5كغ زير,16500,17000
8697422634726,عدس 5كغ زير,8000,9000
8697422634740,حمص 5كغ زير,17000,18000
8697422637574,برغل مع شعريه 5كغ زير,5750,6250
8697422636522,برغل ناعم 5كغ ميديات zer,5750,6250
8681407000613,فاصوليا كبسولة 700غ zer,2300,2500
8681407000507,عدس 700غ zer,1150,1250
8681407000484,ذرة 700غ zer,1350,1500
8697422636041,زيت زيتون 500مل بكر الممتاز,6750,7500
8002617985055,برغل خشن 5كغم الديك بختياري,4800,5500
8002619850931,برغل بشعريه 5كغ الديك بختياري,5109,5500
8036904979335,فاصوليه 450غ النسر بختياري,1375,1500
8001685123864,مايونيز 400غ الديك,1145,1250
8002734002239,كتشاب بارد 450غ الديك,958,1250
8002617981996,كتشاب حار 450غ الديك,958,1250
8680805286674,خل ابيض500غ الديك,833,1250
8002617987295,حامض ليمون 500غ الديك,541,750
8036904979281,تمن النسر الذهبي 18 كغ بختياري,22992,25000
8690526015620,نستله 142غ WAFE UP حليب,1378,1500
8690526015361,نستله 142غ WAFE UP قهوه,1378,1500
8690526015569,نستله 142غ WAFE UP جوز الهند,1378,1500
8690526015613,نستله 142غ WAFE UP كاكاو,1378,1500
8690526015354,نستله 142غ WAFE UP بندق,1378,1500
8690526027746,كيك بالشكولاته 35غ WHALA,611,750
8690526062990,بسكت 198غ روله WHALA,1715,2000
8690526018799,يسكت الياف طاقه Whala 35g بالمكسرات,611,750
8690526027852,يسكت الياف طاقه Whala 35g بالفواكه,611,750
8690526044002,كومبو دائري 80غ KOMBO,898,1000
8690526254913,بسكويت  دائري بالموز 61غ SANDWICH BISCUIT,383,250
8690526716459,بسكويت  دائري بالفراولة 61غ SANDWICH BISCUIT,383,250
8690526779751,بسكويت  دائري سادة 61غ SANDWICH BISCUIT,383,250
8690526500317,بسكويت  دائري بالبندق 61غ SANDWICH BISCUIT,383,250
8690533034874,كراكس اصابع 50 غ  CRAX,450,500
8690533001364,بسكويت طفل 172غ كيس موز,1233,1500
8690533001357,بسكويت طفل 172غ كيس,1210,1500
8690526671154,بسكت شعير 369غ sultani,1900,2250
8690526063386,بسكويت بالشوكلاتة دكستيف  114 غ eti,918,1000
8690526013954,بسكويت جين فرولة 96غ Cin,627,750
8690526023175,بسكويت جين برتقال 96غ Cin,627,750
8690526162379,جين بسكويت 325غ برتقال CIN,1715,2000
8690533024035,جابوك كيس كيك  50غ balik,400,500
8690526094038,جابوك كيس كيك 110غ balik,666,750
8690526018461,شوكلاته بالفستق CANGA 28g,423,500
8690526016139,توب كيك 40غ topkek كاكاو,214,250
8690526016122,توب كيك 40غ topkek فواكه,214,250
8690526026626,بوب كيك 200غ مخطط pop kek,1625,1750
8690526006420,بوب كيك 144غ ليمون كيس pop kek,1947,2250
8690526061245,بسكت كاكاو 125غ eti,916,1000
8690526036700,كيك شوكلاته 200غ كيس Adicto,2358,2500
8690526008080,بتيتو شخاطه 32غ petito,701,1000
8690526006697,كيك كرز 180غ 9قطع كيس Adicto,1823,2250
8690526055640,نستله فستق wafeup 29g,408,500
8690526008745,شوكلاته فستق 60غم الواح Adicto,1333,1500
8690526068077,شوكلاته حليب 65غ الواح Adicto,1333,1500
8690526036823,شوكلاته كيس Adicto intense 9piec,2500,2750
8690526097732,شوكلاته  لوز برتقال 60غم الواح leil,1333,1500
8690526098050,شوكلاته حليب 60غم الواح leil,1333,1500
8690526017297,ونتد جوز هند 28غ Darelo,417,500
8690526027234,ونتد كراميل 28غ Darelo,417,500
8439627581753,عطر غرور GAROOR 100ML,4000,6000
6691106080429,عطر هوت HOT BLACK 100ML,4000,10000
6253804983237,جبس ستيكس,166,250
6253804982339,جبس سوبر ماكس مشكل,189,250
6253804980274,جبس ملك البفك,177,250
1101102221118,دهن خيام 8لتر سطل,23500,24000
1101101110010,تمن خيام 9كيلو كيس خام,14000,15000
4120001420146,سائل غسيل العبايات ميار  900مل,1083,1500
8934673001922,حليب  ديالاك دبل اخضر 800غ,11083,11500
7896,كيس نفايات ازرق 80*110,525,1000
6970254684810,عيدان اذان سيميا simya,333,500
4122146887935,ديتول مطهر ومعقم 4 لتر,3500,4000
6253810530098,معطر ملابس متعدد الاستعمال لبنى,1167,1500
62606325,سفره سفري حجم صغير 120 kharman,500,1000
8699969223012,هيل مطحون ايلين,900,1000
8859461011092,سمك التونا قواطي 120 غم taksa,958,1250
6253504117673,تايت توري 250غ كيس صغير,1000,1500
4796015723541,شاي الغزالين 200غرام,1600,1750
633710171649,تايت الوزير 3600g سطل مربع اوتماتيك,6750,7500
633710164740,تايت RIN سطل 4كغم,5200,6000
8552233221124,حليب الغزال 2250غ كيس,6667,7000
9874578874499,قيسي كيلوات 20كيلو,2250,3000
6253504111527,كلنس توري 200منديل touri,800,1000
6269711012113,كلاص زجاجي درزن kaveh 6pce,1083,1250
8680400903877,تايت نور 4.5كغم كيس احمر nwor,4250,4750
8697713830882,تايت لميس 4كغم كيس بنفسجي lamis,4375,4500
8699969224385,عمبه جاهز كولى روز 300غ,291,500
8699969223432,مايونيز كولى روز 410غ,916,1250
8699969228703,كتشاب بارد كولى روز 550غ,708,1000
8699969228758,كتشاب حار كولى روز 550غ,708,1000
8697422631329,كتشاب حار زير 550غ,1041,1250
8699969228963,فانيلين بسكر كولى روز 30كيس,52,100
0125489633,لوبيا حمراء كيس 10كغم  كيلوات,1660,2000
5053264977828,شاميه فاخر كيس صغير fakhir,500,750
5473147954218,دبس الشارقه 600غ زجاجي,1066,1250
6264839811419,دبس التمر النجف عادي قوطيه,1267,1750
8680145680156,زيتون BLACK OLIVE HEJA 370g,825,1000
8682974035213,زيتون اسود شرائح 140غ علبه,825,1000
8682205454646,باجلا فول مدمس كوزال 400غ,625,1000
8699969224033,دبس رمان كولى روز  375 بطل,708,1000
6294002400218,شطه فلفل حار هيرمان 473مل زجاجي,958,1250
8888168017816,حليب مكثف محلى 390غ قواطي OKI,833,1000
8906021920599,عسل ازهار الريف زجاجي 500g,3100,3500
62621300135,خيار شور كروان زجاجي 650g,1583,2000
6260003019940,ورق عنب سيدونا زجاجي 680g,1166,1500
6262491300159,فلفل مخلل كران زجاجي 250g,708,750
8697449912494,قهوه محمود 24كيس MAHMOOD COFFEE,2708,3000
6251035001188,قهوه كوفي بريك 325g زجاجي,7750,8500
6251035001027,قهوه كوفي بريك 100Gزجاجي,2916,3250
6251035001010,قهوه كوفي بريك 50g علبه زجاج,1458,1750
8699969226525,بهارات برياني الشافي باكيت,1100,1250
8699969226747,مسحوق كاستر برتقال custard مشكل,375,500
8698520601405,زيت زيتون الطازج  زجاجي 250مل,2166,2500
9874578874498,راشي الرماح 5كيلو دبه,21000,22500
9874578874497,راشي الرماح صغير  علبه,1917,2000
1554127985,راشي الرماح نصف كغم علبه,1833,2250
1412367985,راشي الرماح  2كغم علبه,8000,8500
20221032,راشي الموصلي  علبه,4583,5000
9874578874496,راشي الحكمه  علبه وسط,4417,5000
8682009011052,صابون  بخور مريم 140g,1375,1500
10163897,تايت الوزير 4كغم سطل كبير,7000,7500
9874578874494,تايت الجزيره 4كغم سطل كبير,6000,6500
4796015729314,شاي الغزالين 400g كيس,3550,4000
4796015727884,شاي جيهان 2.5kg كيس,17125,17750
8906055702536,شاي جوكر علبه 900g,6062,7000
633710162555,شاي السراج علبه 400g,2750,3000
8698995512091,ملح نورس علبه NAWRAS,650,750
9874578874489,فاصوليا كيلوات كيس 25كغم,1750,2500
8993286737390,صابون olive اوليف 111g,306,333
8690506517687,صابون فاكس Fax 70g,222,250
8697422636751,دهن زير 10لتر تنكه,23250,24000
6210567022368,صابون حلب اصلي فل مسلفن,791,1000
6253504116157,صابون توري درزن 6قطع touri,1479,1750
3574661093864,بلسم عروس بيروت مكيف,958,1250
43878246,قاصر صحت دبه 4لتر,2250,2500
8697422631039,ماجي دجاج زير 10غرام مكعبات,71,200
9780204756965,وفره الغيث معطر 700مل مشكل,916,1250
5057566108751,شعريه الفاخر FAKHIR 4kg,3200,3750
9874578874484,شعريه الديك الرومي كيس صغير,90,100
8681407000330,دهن 12لتر تنكه زير,27000,27750
5285007242522,دهن جيهان 10لتر سطل,23250,23750
8681407002389,دهن 8لتر سطل زير,18000,19000
8681407002365,دهن 4لتر سطل زير,9000,9500
5285007241402,دهن جيهان 4لتر سطل,9000,9500
5285007241815,دهن جيهان 5لتر تنكه,11000,12000
8906117000297,تمن صدف 4.5كغم كيس,8125,8750
8908008389498,تمن جوكر 9كغم كيس,15100,16250
5285007242188,تمن جيهان 9كغم كيس,17000,17500
619185647421,برغل وسط 5كغم داس كيس,4600,5250
619185647452,جريش بروتش 5كغم داس كيس,4600,5250
8904405901684,تمن كوباني 900غرام كيس,1700,2000
8908008389313,تمن جوكر 900غرام كيس,1725,2000
8906081037039,تمن السراج الذهبي 4.52كغم,7875,8250
8906124000489,تمن الامل 20كغم كيس,32000,33000
,,,
